price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement
279000,4,2,2200,7700,1,3,1100,1100
950000,4,2.5,3360,11548,2,3,3360,0
970500,3,2.75,2470,10125,2,3,2470,0
412000,2,1,1260,3960,1,3,690,570
400000,3,1,1430,10005,1.5,4,1430,0
200000,3,2.25,1230,7420,1.5,5,1230,0
397000,4,2.5,2320,11717,2,3,2320,0
715000,4,2.5,3290,6628,2,3,3290,0
371000,4,2.5,2550,4770,2,3,2550,0
458000,3,2.5,1870,5013,2,3,1870,0
436500,5,3,3110,12429,1,3,1790,1320
329950,3,2.5,1820,8085,2,3,1820,0
950000,3,3.25,3050,18892,1,4,1650,1400
282000,4,2,1890,6302,2,3,1890,0
250000,1,1,800,16306,1,2,680,120
1135000,6,4.25,6900,244716,2,4,4820,2080
400000,4,1.75,2670,189486,2,3,2670,0
681500,5,2.75,3260,11700,1,3,1630,1630
200000,2,1,860,6600,1,5,860,0
1300000,5,4,3366,7800,2.5,3,2966,400
1462497,5,3.25,3840,4800,3,3,2750,1090
995000,4,4.5,3850,13551,2,3,3000,850
355000,4,2.5,2040,8265,2,3,2040,0
425000,3,2.25,1790,10209,1,3,1290,500
869000,4,3,3740,30884,2,3,3060,680
915000,3,3.25,2660,4000,2,3,2170,490
2110000,3,2.25,3230,17833,2,4,3230,0
925000,4,2,3140,10437,1,4,2040,1100
2400000,6,4.5,5480,10800,2,4,4430,1050
390000,3,1,1160,3750,1.5,3,1160,0
330000,3,2.25,1860,11227,2,3,1860,0
482500,4,3,1630,7626,1,5,1110,520
525000,3,2.25,1750,1879,3,3,1750,0
237000,3,1,1300,8160,1,4,1300,0
205000,3,1,960,7314,1,5,960,0
623000,3,2.5,1850,7777,2,5,1850,0
565000,4,2.75,3260,4900,2,3,3260,0
400000,4,2.25,2420,7927,1,4,1400,1020
405000,3,1,1460,10000,1.5,3,1460,0
337000,4,3,2240,8504,2,3,2240,0
355000,2,1,1240,27042,1,3,1000,240
885000,3,2.25,2060,9552,1,4,1610,450
420000,5,2.75,2280,10319,1,3,1300,980
448000,4,2.5,2510,6853,2,3,2510,0
800000,4,2.75,3150,7035,2,3,3150,0
830000,5,2.25,2780,10192,2,4,2780,0
725000,6,1.75,2380,4080,2,3,2380,0
780000,3,2.25,2140,3000,2,3,2140,0
325000,2,1,840,4239,1,3,840,0
488800,4,2.25,2170,9665,1,4,1300,870
1320000,4,3.5,4410,36200,2,3,4410,0
489000,4,2,2120,11479,1,4,1060,1060
1240000,7,5.5,6630,13782,2,3,4930,1700
595000,3,2.75,3290,22649,2,4,3290,0
359900,5,2.25,2290,7420,1,3,1290,1000
1080000,3,3,4910,43560,2,4,4000,910
925000,4,2.75,3730,8014,2,3,3730,0
625000,3,2.5,2440,4800,2,3,2440,0
339990,3,2.5,2570,4600,2,3,2570,0
775950,4,2.5,2970,4400,2,3,2970,0
420000,5,3,2630,3149,2,3,1670,960
654000,3,3.25,1530,1565,2,3,1280,250
725000,3,3.5,3690,8837,2,3,3690,0
375000,2,1,1230,1820,2,4,830,400
1100000,3,2.5,2200,20000,1,3,1400,800
639500,4,2.25,2330,8994,2,3,2330,0
849000,4,2,2160,6300,1.5,4,2160,0
418000,4,1.5,1550,9176,1,3,1000,550
442900,4,1.75,1780,2788,1,4,890,890
750000,3,1.75,2610,5544,1.5,3,1680,930
930000,3,2.5,3290,6830,2,3,3290,0
565000,2,1.75,1330,6000,1,4,960,370
874150,4,3.5,3530,14406,2,3,2570,960
545000,4,2.5,2090,6023,2,3,2090,0
500000,4,2.5,2040,8400,1,3,1420,620
687000,4,2.5,2370,10083,2,5,2370,0
810000,4,2.5,2810,10613,2,3,2810,0
439500,3,2.5,2050,40003,1,4,1570,480
802000,3,1.75,2870,5000,1.5,4,1840,1030
732600,4,2.5,2130,7300,1,4,1230,900
374000,4,2.5,2580,6260,2,3,2580,0
330000,4,2.5,2380,13550,2,3,2380,0
365000,4,2,1940,25600,1,1,1940,0
290900,2,2,1610,17600,2,3,1610,0
577000,3,2.5,2060,5750,1,3,1330,730
280000,2,1,1010,3000,1,4,1010,0
675000,4,2.5,2810,11120,2,3,2810,0
800000,3,2.25,2380,11824,1,4,1450,930
299995,2,1,1060,7200,1,4,1060,0
440000,3,1.75,1560,7207,1,3,1250,310
249500,2,1.75,1500,8645,1,4,1500,0
690000,2,1,970,4560,1,4,970,0
235000,3,1,1170,11100,1,4,1170,0
320000,3,2.5,2280,7417,2,3,2280,0
350000,7,3,2800,9569,1,3,1400,1400
334000,4,1.5,1150,9360,1.5,3,1150,0
235000,6,3,2180,7956,2,3,2180,0
442000,4,2.5,2520,7253,2,3,2520,0
264000,3,1.75,1760,7482,1,4,1760,0
275000,2,1,1180,6552,1,4,1180,0
430000,2,1.5,950,4625,1,4,950,0
550000,3,2.5,1900,3255,2,3,1900,0
775000,4,2.5,2300,6158,2,3,2300,0
603500,6,2.75,2660,8400,1,5,1550,1110
230000,3,1,1530,389126,1.5,4,1530,0
449000,4,2.5,1850,5040,1,3,1230,620
2075000,4,3.5,4230,20377,2,3,4230,0
420000,3,2,1200,5029,1,3,880,320
735000,4,2.25,2270,5102,1,5,1340,930
200000,3,1.5,1090,9600,1,4,1090,0
286000,3,2.75,1100,750,2,3,780,320
579000,3,2.5,1640,1269,3,3,1640,0
345100,3,3.75,1950,8625,1,3,1360,590
350000,3,1.75,1660,10150,1.5,3,1660,0
291500,3,1,880,9238,1.5,5,880,0
649950,3,2.5,1500,1375,2,3,1200,300
458500,3,2,1890,1599,2,3,1430,460
500000,3,1,1150,5100,2,3,1150,0
362300,3,2.5,2430,15264,2,3,2430,0
324000,4,1.75,2110,7208,1,3,1170,940
495000,3,2,2950,12196,2,4,2310,640
233500,3,2.25,1650,2958,2,3,1650,0
479000,3,2.25,2110,11319,2,4,2110,0
322200,4,2.25,2010,19000,2,4,2010,0
835000,4,2.5,3030,29163,2,3,3030,0
347000,3,1,1270,8400,1,3,1270,0
725000,3,1.75,1610,8613,1,5,1610,0
345000,3,1,1140,4200,2,4,1140,0
345950,3,2.5,2110,4118,2,3,2110,0
550000,3,1.75,1840,8086,1,4,1840,0
399950,3,1.75,1560,5223,1,4,810,750
269500,3,1.75,1840,7412,1,4,1240,600
494000,4,2.5,1830,7345,1,4,1540,290
453000,4,1.75,2120,7420,1,4,1060,1060
442500,3,1.75,1600,10280,1,3,1050,550
235000,4,1.75,1450,8891,1.5,3,1180,270
389800,3,1.75,1880,12821,1,3,1880,0
346000,3,1.75,1270,8100,1,3,880,390
360000,4,1.5,1720,6417,1,3,1720,0
650000,4,2.5,2400,7351,2,3,2400,0
290000,3,1,1150,8145,1,4,990,160
234000,2,1,870,11100,1,3,870,0
260000,4,2.5,2000,37045,2,3,2000,0
349900,3,2,2420,38781,1,5,1210,1210
275000,3,1,1080,6000,1,4,1080,0
725000,4,2.5,3420,30410,2,3,3420,0
375000,4,2.5,1870,7471,2,3,1870,0
806000,4,2.5,2500,206474,1,3,2500,0
470000,3,2.5,2150,8221,2,3,2150,0
490000,3,2.25,1470,2500,2,3,1080,390
615000,5,2,2130,4180,1.5,5,1270,860
249000,3,1,1000,19204,1,3,1000,0
396500,3,1.75,2390,7149,1,3,1350,1040
405000,2,1,860,2599,1,4,860,0
560000,3,2.5,1960,12476,2,4,1960,0
459950,4,2.5,2000,6107,2,3,2000,0
265000,3,1,1620,9450,1.5,3,1620,0
502000,6,2.5,2890,8122,1,3,1630,1260
430000,3,1.75,1300,12731,1,3,1300,0
525000,2,1,1080,3500,1,3,1080,0
415000,4,2.5,2170,8518,1,3,1350,820
600000,3,2.5,2260,10153,2,3,2260,0
225000,3,1.75,1580,8820,1,4,1580,0
300000,4,2.5,2620,4469,2,3,2620,0
491234,4,2.5,1540,1860,2,3,1540,0
1580000,4,2.5,4570,74487,2,5,4570,0
905000,4,3.25,3440,7661,2,3,3440,0
199950,5,2.5,1740,8750,1,4,1740,0
450000,4,1.75,2160,4333,1,4,1260,900
899000,3,1,1480,6978,2,4,1480,0
649000,2,1.75,2260,280962,2,3,1890,370
780000,4,3.5,3910,59863,2,4,2490,1420
400000,4,1.75,1700,20283,1.5,3,1340,360
831500,5,2.5,4470,35124,2.5,3,4470,0
471001,3,1.75,1800,6000,1,5,900,900
385000,3,3.25,1630,1677,3,3,1630,0
326000,3,1,1030,9834,1,3,1030,0
335000,1,1,720,5100,1,3,720,0
320000,4,1.5,1890,43560,1,4,1890,0
300000,4,2.5,1840,5550,2,3,1840,0
269950,4,2.5,2540,8400,2,5,2540,0
1220000,4,3.75,3520,3944,1.5,5,2200,1320
590000,4,2.5,3220,7875,1.5,4,3220,0
750000,3,2,1820,5000,1.5,4,1720,100
239950,3,1.75,1230,9600,1,4,1230,0
215000,3,2,1340,8505,1,3,1340,0
165000,3,1,1200,13100,1,3,1200,0
261350,3,1.75,1390,18200,1,4,1390,0
569000,4,2,1730,3884,1,5,1060,670
425000,3,2.25,1580,39189,1,3,1180,400
800000,4,3,3520,4895,1,3,1980,1540
715000,4,2.5,2650,30500,1,4,1680,970
337000,3,1.75,1310,12750,1,3,1310,0
560000,4,2.5,2300,7989,2,3,2300,0
449500,3,2.25,1780,7280,1,3,1340,440
660000,3,3.25,1980,2850,3,3,1980,0
685000,2,1.5,1300,1676,1,3,1300,0
905000,5,3.5,3500,10155,2,3,2570,930
403500,3,1,1830,8004,1,3,1200,630
405000,3,2.25,1520,1245,3,3,1520,0
385000,4,2.75,2700,37011,2,3,2700,0
1700000,3,2.75,2810,18731,2,4,2810,0
285000,3,2.5,1660,6263,2,3,1660,0
249900,3,2,1310,6738,1,4,1310,0
633634,4,3.5,2960,6000,2,3,2960,0
329900,3,2.5,2242,4995,2,3,2242,0
310000,3,2.5,2540,4775,2,3,2540,0
345000,3,1.5,1420,1192,2,3,1140,280
160797,3,1.5,1270,2356,2,3,1270,0
562500,3,2.25,1300,907,2,3,1000,300
664950,5,3,3190,7081,1,3,1890,1300
515000,5,3.25,2910,5027,2,3,2040,870
497000,3,2.25,1630,3817,2,3,1630,0
312891,5,3,2300,8214,2,3,2300,0
670000,3,2.5,3310,5300,2,3,2440,870
362500,2,1.5,940,1768,2,3,940,0
402101,2,0.75,1020,1350,2,3,1020,0
438000,3,1.75,1520,6380,1,3,790,730
687500,4,1.75,2330,5000,1.5,4,1510,820
160000,3,1.5,1010,9600,1,4,1010,0
415000,3,1.75,1070,8000,1,3,1070,0
405000,3,2.5,3170,12750,2,3,2360,810
880000,4,2.5,3030,3841,3,3,3030,0
585000,3,2.5,2270,100545,2,3,2270,0
640000,4,2.5,2341,9594,2,3,2341,0
819000,3,3.5,2130,6150,2,5,1530,600
520000,3,1.75,2300,35722,1,3,2300,0
367500,3,1,1660,11783,1,4,1160,500
762500,4,2.75,2610,8760,1,4,1760,850
300000,3,1,2150,7007,1,3,2150,0
625000,3,2.5,2410,64073,1,4,1820,590
530000,2,1.5,1580,3680,1,3,1280,300
379000,3,2.5,1740,30886,2,3,1740,0
615000,2,1,1270,5000,1,3,1090,180
660000,2,2.25,2550,6000,2,5,1860,690
380000,3,2.25,1860,15559,2,4,1860,0
314900,4,1.75,2700,27072,1,3,1380,1320
324950,3,1.5,1460,8710,1,3,1460,0
225000,3,1.75,1330,13102,1,3,1330,0
535000,3,2.5,2070,4132,2,3,2070,0
348500,3,1.5,1360,10726,1,4,1360,0
725000,4,2.5,2650,18295,2,3,2650,0
925000,4,3,3580,35261,1.5,3,3580,0
549000,2,1,2034,13392,1,5,1159,875
400000,3,2,1230,11413,1,3,990,240
620000,4,2.5,2450,55387,2,3,2450,0
665000,6,2.75,2840,8346,1,5,1420,1420
1215000,4,3.75,3820,53574,1,3,3820,0
1157400,3,2.5,2740,5925,2,3,2740,0
349950,4,2.5,2090,5289,2,3,2090,0
2466350,5,4.75,6390,13180,2,3,4560,1830
339000,4,2,2470,5080,1.5,3,1970,500
615000,3,1.75,1720,4080,1,4,960,760
751000,4,3.25,3090,9571,2,3,2370,720
941000,4,1.75,2320,3825,1.5,5,1820,500
600000,4,1.75,1740,7700,1,5,1740,0
455000,4,2.5,2950,4502,2,3,2950,0
1295648,0,0,4810,28008,2,3,4810,0
485000,3,2.5,1500,5412,1,5,900,600
358000,3,1.5,1810,100188,1,5,1810,0
339000,3,1,1100,4128,1,4,720,380
258000,3,1,1490,7435,1,3,1120,370
455000,2,1.5,1200,1259,2,3,1000,200
437000,4,2.5,1890,8505,1,3,1290,600
689000,3,1.75,2200,9840,1,5,1500,700
319000,4,2.5,2510,7992,1,3,1610,900
510000,3,2.25,1420,1309,3,3,1420,0
440000,3,1.75,2000,9900,1,4,1480,520
1010000,2,2,1460,9052,1,5,1460,0
875000,4,2.5,3220,22588,2,3,3220,0
304000,4,2,1310,8454,1,4,1310,0
139000,2,1,690,5280,1,4,690,0
464500,3,1.75,1150,10466,1,5,1150,0
336500,3,1,1480,7284,1,3,970,510
230000,4,1.75,1850,6000,1,4,1270,580
425000,3,2.5,1930,4500,2,3,1930,0
300000,2,1,750,5120,1,4,750,0
457500,3,2.25,1430,2003,2,3,980,450
366000,3,1.75,1840,11440,1,4,1340,500
502000,3,2,1300,14350,1,3,1300,0
194000,3,1,1050,7577,1,3,1050,0
305000,4,2.25,2210,9371,2,4,2210,0
1250000,4,2.5,3220,15600,1,5,1680,1540
575000,4,2.5,4620,20793,2,4,4620,0
343500,4,1.75,1760,6204,1,4,1180,580
325000,3,1,850,6906,1,3,850,0
600000,4,3.25,4690,14930,2,3,3680,1010
850000,4,3.5,3920,37122,2,3,3920,0
420000,3,2.5,2140,3821,2,3,2140,0
257500,2,2,1180,9265,1,3,1180,0
317000,5,2.5,2360,11375,1,4,1180,1180
970000,3,2.25,3060,9950,1.5,4,1810,1250
252000,3,2.25,1670,7881,1,4,1190,480
683500,3,1.5,1820,5756,1.5,3,1640,180
289000,3,2.5,1970,9607,2,3,1090,880
355000,2,2.25,930,747,2,3,630,300
675000,3,3.5,2300,5611,1,3,2300,0
396500,3,2.5,2590,18980,1,4,2590,0
362500,4,1.75,1450,8450,1,3,1450,0
395000,4,1.75,1540,5120,1,5,770,770
599000,5,2.75,2730,22572,1,3,2080,650
218000,3,1,880,18205,1,4,880,0
589950,4,2.5,3190,8195,2,3,3190,0
218000,3,1.5,1330,7600,1,4,1330,0
360000,3,1.75,1500,7200,1,3,1500,0
350000,2,1,740,7680,1,4,740,0
350000,4,3,2560,5606,2,3,2560,0
845000,3,2,2540,4750,1.5,5,1840,700
839000,3,2.5,3200,203425,1,3,3200,0
850000,4,3,3330,4000,1,3,1790,1540
329950,2,1,900,5220,1,4,900,0
425000,4,1.5,1600,6180,1.5,3,1600,0
210000,2,1,970,5500,1,3,970,0
631500,2,1,1130,2640,1,4,1130,0
295000,2,1,650,5400,1,3,650,0
575000,3,2.25,2400,5000,1.5,4,1440,960
415000,3,2.5,2280,6031,2,3,2280,0
859000,4,2.25,3550,13900,1,3,1830,1720
639888,4,2.5,2050,2772,2,3,2050,0
329445,2,1.5,830,1119,2,3,830,0
745641,4,2.5,2440,4850,2,3,2440,0
395000,3,2.5,1600,1936,2,3,1600,0
790000,4,3.5,3190,31450,2,3,3190,0
890000,4,1,2550,4000,2,3,2370,180
400000,3,2.5,2180,7508,1,4,1420,760
365500,3,2,1410,9600,1,4,1410,0
245000,3,2,1410,5760,1,3,1410,0
390000,4,2.5,2340,8548,2,3,2340,0
196500,3,1,1320,9000,1,3,1320,0
1200000,4,1.75,3990,13470,2,3,3990,0
276900,3,1,1270,7566,1,4,1270,0
995000,3,4.5,4380,47044,2,3,3720,660
2300000,4,3.25,4250,8570,2,3,4250,0
505000,3,2.5,1860,8060,2,4,1860,0
1229000,4,3.5,3770,37034,2,3,2830,940
352000,4,1,1530,8890,1,3,980,550
597326,4,4,3570,8250,2,3,2860,710
800000,2,1,1740,5719,1,3,1740,0
270000,3,2.5,1670,8364,1,4,1300,370
235000,4,2,1570,9415,2,4,1570,0
409900,2,2.5,1590,1845,2,3,1590,0
739900,5,2.5,2980,5377,2,3,2980,0
608000,4,2.5,2690,4736,2,3,2690,0
381500,2,1,900,2910,1,5,900,0
562100,2,0.75,1440,3700,1,3,1200,240
740000,4,2.5,3000,10392,2,3,3000,0
308000,3,1,1640,18144,1.5,3,1640,0
905000,5,3.5,3100,10200,1,3,1660,1440
762000,4,3.5,4000,15253,2,3,4000,0
356000,4,2,2020,48693,1.5,3,2020,0
750000,3,1.5,1840,5000,1.5,5,1340,500
418800,4,2.25,2100,9984,1,4,1290,810
276000,4,2.25,2460,11250,1,4,2460,0
725000,3,2.5,2610,7510,2,3,2610,0
285000,3,2,1460,6377,1,3,1460,0
205000,3,1,1050,8498,1,3,1050,0
583000,3,2.5,1790,8144,2,3,1790,0
657000,4,2.5,2180,3375,1.5,4,1420,760
386000,4,2.25,2050,9583,2,3,1770,280
589950,5,3,2790,19439,1,5,1500,1290
575000,3,2.25,1700,3333,1.5,3,1100,600
574000,3,2.5,2380,6832,2,3,2380,0
690500,5,2,2000,4211,1.5,4,1280,720
565000,2,1.75,1670,4008,1,3,1670,0
500000,3,1.5,1190,4750,1,3,970,220
330000,6,2.25,3040,28535,1,3,1890,1150
286000,2,1,780,3475,1,4,780,0
450000,3,1.5,2330,11740,1,3,1330,1000
870000,4,2.75,2840,4000,1.5,5,1960,880
725000,4,2.5,2490,5170,2,4,2490,0
275000,2,1,770,4840,1,4,770,0
645000,3,2.75,1850,16960,1,4,1850,0
152000,3,1,1090,3264,1,4,1090,0
315000,4,2,1780,5336,1.5,5,930,850
190000,1,0.75,930,29258,1,3,930,0
700000,4,2.5,2770,5686,2,3,2770,0
233000,3,1,1250,6180,1.5,3,1250,0
249000,4,2.25,1830,6136,2,3,1830,0
310000,2,1,870,5400,1,3,870,0
265950,3,1.5,1150,8450,1,4,1150,0
860000,5,3.25,4500,9648,2,4,3000,1500
200000,3,1,1150,4800,1.5,4,1150,0
402000,4,2.25,2000,3672,2,5,1650,350
305000,6,2,1900,8240,1,2,1200,700
505000,3,1.75,1640,10695,1,3,1640,0
1355000,3,1.5,2680,4775,2,5,1880,800
482000,3,2.5,2420,7307,2,3,2420,0
299950,3,1.75,1790,7650,1,3,1790,0
770000,4,2.5,3920,12415,2,3,3920,0
245700,3,2.25,1640,8400,1,3,1180,460
283000,3,1,890,8400,1,4,890,0
650000,4,2.75,1910,16532,1,4,1420,490
530000,5,2.25,2140,7910,1,3,1070,1070
440000,3,1.75,2030,17100,1,4,2030,0
1005000,4,4.5,4225,284011,2,4,4225,0
599990,3,2.25,2680,9162,1,3,1570,1110
544000,4,2.5,2030,3974,2,3,2030,0
1700000,5,3.5,5850,22885,2,4,4670,1180
270000,2,1,2060,8398,1,3,1260,800
435000,2,1,1060,3036,1.5,4,1060,0
349000,3,1,1010,8184,1,4,1010,0
1140000,4,2.25,3310,127631,2,5,3310,0
320000,4,2.5,2000,10051,2,3,2000,0
804100,4,2.5,3070,8086,2,3,3070,0
594000,3,2.25,1270,1406,2,3,1060,210
531500,4,2.75,3110,49765,1,4,3110,0
1150000,3,2,2110,18815,2,5,2110,0
374500,3,2.25,1400,11400,2,3,1400,0
450000,4,2.75,2310,5650,1,3,1330,980
744500,5,2.5,2700,16570,1,4,1750,950
913888,5,2.25,2370,15512,2,4,2370,0
760000,4,2.5,2760,6000,2,5,2230,530
346500,2,1.75,1610,6300,1,3,1010,600
280000,3,1.75,1230,8250,1,3,1230,0
557500,3,1.75,1900,11165,1,4,1900,0
260000,3,1.5,1580,8184,1,3,1140,440
1330000,3,1.5,1940,2885,1.5,3,1940,0
640000,3,1.75,1620,6000,1,5,1040,580
280000,7,2.5,1940,5458,2,3,1940,0
205000,3,1,1230,8750,1,3,1230,0
957000,5,3.25,3160,5000,2,3,2180,980
625000,5,2.5,2700,21208,1,4,1950,750
680000,4,1.5,1880,6200,1,5,1440,440
150000,2,1,890,8100,1,3,890,0
255950,3,2.5,1720,3676,2,3,1720,0
246500,3,2.5,1620,7686,2,3,1620,0
450000,2,1,1380,4390,1,4,880,500
595888,3,1.75,1870,9000,1,5,1870,0
454000,3,1,1970,22144,1,4,1970,0
299900,3,1,1110,8593,1,3,1110,0
200000,3,2,1190,6833,1,3,1190,0
346500,3,1,1150,11802,1,4,1150,0
585000,4,2.75,2890,6825,1,3,1560,1330
383000,3,1.75,1500,13430,1,3,1500,0
519000,4,2.5,1950,2617,1.5,4,1250,700
410000,3,1.5,1250,7700,1,5,1250,0
578000,4,2.5,2070,5415,2,3,2070,0
1280000,4,3.5,4660,17398,2,3,4660,0
395000,2,2.25,1350,1493,2,3,1050,300
364000,3,2.5,1800,2790,2,3,1800,0
240000,3,2.25,1481,2820,2,3,1481,0
328423,3,2.5,1730,3600,2,3,1730,0
594000,4,2.75,2720,4613,2,3,2720,0
425000,3,2.5,2320,2267,3,3,2320,0
309620,3,2.5,1860,3730,2,3,1860,0
260000,5,2.5,2025,7760,2,3,2025,0
563500,3,2.5,1400,1312,3.5,3,1400,0
975000,5,3,2620,5477,2,3,2620,0
937000,3,1.75,2450,2691,2,3,1750,700
518500,3,3.5,1590,1102,3,3,1590,0
563500,4,1.75,2085,174240,1,3,1610,475
1050000,4,3.5,3450,7832,2,3,3450,0
350000,3,2.25,1780,16290,2,4,1780,0
826000,4,2.5,3060,7140,2,3,3060,0
225000,3,2,1700,11475,1,5,970,730
235867,4,2,1330,5926,1,4,1330,0
399000,4,3,3060,5000,2,3,3060,0
177500,3,1.5,1220,6000,1,3,1220,0
224000,4,1.5,1600,9289,1,4,1600,0
302000,4,1.75,1530,17664,1.5,3,1530,0
760000,3,2.5,1980,13964,1,5,1980,0
460000,3,2.5,1730,8490,1,3,1210,520
415000,3,1,1170,6700,1,3,1170,0
669000,2,1.75,1950,10766,1,4,1160,790
254600,3,2,1470,20000,1,4,1470,0
357250,3,1.5,1400,8840,1,4,1400,0
910000,4,3.5,4040,50479,2,3,4040,0
725000,6,3,3110,5000,1.5,5,1810,1300
670000,3,1.5,1490,4400,1.5,4,1490,0
440000,4,1.5,1770,5750,2,3,1770,0
1025000,4,3.5,3320,19850,1,4,2040,1280
320000,2,1,950,5316,1,3,950,0
310000,4,2.5,2430,5499,2,3,2430,0
772650,4,2.5,2660,10800,1,3,2660,0
669950,4,2.5,2670,11877,2,3,2670,0
690000,5,3.5,2720,7598,2,3,1860,860
385000,4,2.5,3200,22651,1,5,1610,1590
663000,3,2.5,2480,37843,1.5,4,2480,0
300000,3,2.25,1780,10395,1,3,1780,0
225500,2,1.75,1590,11276,1,4,1590,0
320000,3,2,1550,34175,1.5,3,1550,0
775000,3,2.75,2850,14800,1,4,1920,930
805000,3,2.75,2600,5875,1.5,5,1600,1000
252750,4,1,1230,7410,1.5,3,1230,0
254000,5,2,2080,16117,1,5,1740,340
620000,6,3.5,3600,6875,2,3,2740,860
435000,4,2.75,2110,8751,1,3,1510,600
460000,4,2.5,2550,19017,1,4,1300,1250
268000,3,2.5,1650,6684,2,3,1650,0
446000,2,1.5,1370,1221,2,3,1080,290
285000,2,1,1010,7200,1,3,1010,0
530000,3,2,2330,26571,2.5,3,2330,0
402000,2,1,620,2475,1,5,620,0
358000,3,1.5,2450,12497,1,4,2450,0
354950,4,2.75,2530,7350,1,5,1280,1250
405000,4,2.5,2220,4652,2,3,2220,0
568000,4,1.75,2110,265716,1,4,2110,0
575000,5,3,3690,49709,1,3,2690,1000
315000,4,2.5,1940,10200,1,4,1140,800
280927,4,2.25,2070,7350,2,4,2070,0
440000,4,2.5,2160,7826,1,4,1390,770
270000,4,2.25,2600,9900,1,3,1600,1000
755000,4,2.75,2880,4000,1.5,3,2100,780
289659,4,2.25,2260,7200,2,4,2260,0
555000,5,3,3640,6930,2,3,3640,0
450000,3,1.5,1530,23660,1,3,1530,0
1145000,3,2.5,2490,4000,2,5,1670,820
495000,3,1.75,1440,11787,1,3,1440,0
1250000,3,3,3760,8500,2.5,4,3060,700
580000,4,1.75,1720,6975,1,3,1420,300
560000,4,2.5,2480,16360,1,5,1510,970
1080000,4,3.5,3990,5267,2,3,3990,0
450000,2,1.75,840,3340,1,3,700,140
815000,3,2,2270,11989,1,4,2270,0
354000,4,2.5,2580,5476,2,3,2580,0
279900,3,1.75,1580,6620,1,3,1580,0
339000,2,1,950,7954,1,4,950,0
1340000,4,3.5,3190,5040,2,3,2160,1030
710000,3,3.25,3740,136915,2.5,3,3100,640
815000,4,2.75,2620,4743,1,4,1310,1310
800000,3,1.75,2080,75794,1,3,2080,0
638000,3,2,1660,3729,1,5,970,690
475580,3,1.75,1520,11085,1,3,1520,0
243800,3,1,1140,27760,1,4,1140,0
600000,3,2.5,3240,8016,2,3,2910,330
620000,3,2,2460,41343,1,4,2460,0
750000,4,2.75,1750,5080,1.5,3,1750,0
626000,3,1.75,2430,5000,2,4,1760,670
230000,3,1,1060,9946,1,4,1060,0
537000,3,3,2410,7479,2,3,2410,0
210000,2,1,720,8040,1,3,720,0
200500,3,1.75,1260,9346,1,4,1260,0
253500,3,1,1640,12384,1,4,1090,550
150000,3,1,1310,9612,1,3,960,350
440000,3,1.5,2120,6290,1,4,1220,900
667000,3,1.75,3320,478288,1.5,4,2260,1060
660000,3,1,1210,9622,1,3,1210,0
695000,3,2.75,2590,12063,2,3,2590,0
440000,4,2.5,2250,7526,2,3,2250,0
1388000,4,3,4040,20001,1,3,2020,2020
219500,3,1,1090,6710,1.5,5,1090,0
220000,3,1.5,1660,15600,2,3,1660,0
270000,2,1,1780,81021,1,4,1780,0
900000,4,3.5,3370,5000,2,3,2470,900
1990000,5,3,4480,5000,2.5,5,3420,1060
800000,4,2.5,2990,16809,2,3,2990,0
365000,5,2,2280,19000,1.5,3,2280,0
1387800,3,3,2480,5500,2,3,1730,750
451000,5,2.75,2830,8925,1.5,3,2830,0
202000,2,1,920,7569,1,4,920,0
1410000,4,2.25,3250,16684,2,3,3250,0
471000,2,1.75,1240,6417,1,5,1240,0
827000,4,2.5,3230,12100,1,3,1870,1360
235000,5,2.5,2500,9583,1,3,1300,1200
216500,2,1.75,1390,4482,1,4,1390,0
359000,5,1.75,1940,6654,1.5,4,1940,0
252500,3,2,1900,8002,1,3,1900,0
370000,3,1.5,2380,14500,1,4,1850,530
663000,3,2,1480,3876,1,5,860,620
971971,4,3.75,3460,6738,2,3,3460,0
420000,3,1.75,1444,249126,1.5,3,1444,0
330675,4,3,1930,3031,1,3,1200,730
240000,4,1,1200,2171,1.5,3,1200,0
334888,3,2.5,1769,7324,2,3,1769,0
414000,3,2.5,2490,4540,2.5,3,2490,0
782900,4,3.25,3060,3898,2,3,2300,760
525000,4,2.75,3030,6625,2,3,3030,0
429900,3,2.5,2370,5353,2,3,2370,0
390000,3,3.25,1370,913,2,3,1100,270
224000,3,1.75,1500,11968,1,3,1500,0
257500,3,2.25,1715,6819,2,3,1715,0
665000,2,1,1110,3200,1,3,1110,0
327000,5,2.75,2400,8050,2,3,2400,0
425000,3,1,1520,213444,1.5,5,1520,0
687500,4,2.75,3190,10970,2,3,3190,0
672500,3,2.25,2400,5300,1.5,4,1250,1150
140000,3,1,1060,7473,1,3,1060,0
215500,2,1.75,1220,15600,1,3,1220,0
464900,4,2.25,2020,8424,1,4,1380,640
417000,4,2.25,2300,7700,1,3,1380,920
453000,4,2.75,2300,37533,1,5,1550,750
700000,3,2.5,1660,1545,2,3,1400,260
1619999,4,3,3900,9750,1,5,2520,1380
259500,3,1.75,1650,12349,1,3,1650,0
460000,4,2.5,2110,35091,1,4,1290,820
561500,3,1.75,1960,6380,1,4,980,980
641000,4,2.5,2770,63118,2,3,2770,0
330000,4,1.75,2440,7350,1,3,1610,830
447000,2,1,1320,8380,1,3,1320,0
320000,4,2.5,2570,4865,2,3,2570,0
